# RA DEC
344.34836 19.23639
344.35126 8.78278
344.36502 26.10167
344.37292 15.77472
344.38586 15.67694
344.38669 26.33806
344.40128 16.05556
344.40085 19.78639
344.40375 16.14583
344.40668 12.91083
344.42041 19.71028
344.43668 31.98
344.44376 14.2125
344.44418 4.79
344.45959 16.05305
344.46167 14.78278
344.47668 14.74306
344.48294 14.58667
344.49252 2.32028
344.50043 6.07389
344.50626 17.14305
344.51208 32.47083
344.51044 8.83944
344.52628 6.61722
344.54337 20.44972
344.54044 14.305
344.55124 15.89139
344.56293 15.90444
344.57208 20.47556
344.57959 7.81944
344.58127 12.85278
344.58749 15.47639
344.59875 18.80167
344.5946 2.29944
344.60458 26.03028
344.60291 8.6475
344.60501 3.85667
344.61377 1.84889
344.63416 10.97833
344.63916 25.40861
344.64374 35.80389
344.64209 15.71917
344.64169 15.17167
344.64417 19.80805
344.66086 8.61833
344.66376 3.97139
344.66544 2.92778
344.68124 19.07222
344.67917 14.76194
344.69333 24.64194
344.70874 20.30278
344.71167 21.68833
344.72125 13.24778
344.72375 14.71417
344.73126 5.9775
344.73291 13.35695
344.74792 24.00556
344.74707 15.91278
344.7496 27.36389
344.75165 13.8125
344.75418 13.48667
344.75876 26.3875
344.75833 32.74917
344.76999 13.03972
344.77127 23.33945
344.78418 13.7175
344.80084 23.20528
344.80542 13.60695
344.81418 24.71472
344.82376 13.49833
344.82709 19.54778
344.83334 24.11083
344.82999 14.49833
344.83749 24.89056
344.83585 34.94972
344.85126 35.71889
344.85251 24.80861
344.84708 12.71528
344.85501 15.15722
344.85583 13.79639
344.86667 21.33472
344.86377 15.54278
344.86835 13.69778
344.88083 20.75444
344.88 25.12556
344.87543 9.24194
344.87708 22.79889
344.88165 4.40389
344.88211 16.56861
344.89584 21.19972
344.90292 14.07972
344.89957 16.77389
344.90085 2.34444
344.90915 24.84889
344.91373 20.13667
344.92542 24.07389
344.92917 19.23195
344.93793 19.85167
344.94916 27.55361
344.94958 26.30167
344.95834 13.74222
344.96292 26.03305
344.9621 12.90917
344.98709 30.05222
345.00336 18.48694
345.01001 25.56556
345.01123 15.67528
345.01709 15.98056
345.01376 9.30806
345.01669 17.84167
345.02292 24.48833
345.02335 15.01028
345.02292 17.20528
345.03333 4.10806
345.03751 18.89833
345.0379 11.33806
345.04419 31.42861
345.04666 26.09028
345.04666 31.36167
345.04291 22.47278
345.04749 6.17722
345.06207 31.29889
345.06583 11.87333
345.06918 13.59278
345.07584 19.12833
345.08334 31.80611
345.10043 1.63028
345.11584 30.50222
345.12918 21.665
345.13293 30.70806
345.13959 20.48306
345.14499 24.78417
345.14792 21.04944
345.14499 13.04694
345.14667 12.78472
345.15958 30.95972
345.15375 23.175
345.15707 16.36806
345.17041 8.47083
345.17624 25.31055
345.17709 7.29278
345.17917 14.5225
345.18124 22.52028
345.19165 25.70222
345.18918 11.20694
345.19083 13.6175
345.20541 26.74333
345.20377 2.51167
345.21793 13.18111
345.22626 22.595
345.23334 18.83917
345.23959 25.21583
345.25665 16.36583
345.26956 23.91111
345.26376 10.90083
345.26917 28.82639
345.27792 23.79
345.27539 31.77861
345.2804 19.60917
345.27832 5.65111
345.28583 2.00722
345.28873 21.87194
345.28998 14.94833
345.29416 10.6525
345.30331 14.74472
345.30249 12.72722
345.31207 4.25639
345.31665 22.15
345.31708 18.03083
345.31665 7.02333
345.31833 9.60611
345.32751 30.53278
345.32376 8.28083
345.32584 10.85944
345.32877 14.33833
345.32834 10.3725
345.34583 15.92528
345.34915 19.11
345.35666 30.24111
345.35208 14.60722
345.35333 13.56028
345.35791 33.5
345.35873 0.87306
345.36707 12.08
345.37418 31.2375
345.37 2.53639
345.4075 24.23
345.40793 28.51389
345.42831 2.26472
345.43542 16.06556
345.44125 2.56111
345.44666 1.75944
345.44958 16.83583
345.45459 23.01167
345.45956 15.48528
345.47 15.98389
345.4671 33.845
345.46875 14.42056
345.49789 15.96694
345.50418 20.81972
345.50165 4.0425
345.51834 27.05167
345.51459 10.55556
345.52081 25.76333
345.52209 30.75805
345.53625 25.67389
345.53751 14.6925
345.54166 1.60889
345.54791 29.57917
345.54248 3.57389
345.55124 21.45389
345.55832 10.4825
345.56458 24.75306
345.57416 16.24389
345.57706 16.02056
345.5925 12.53917
345.59915 32.19556
345.60956 1.75306
345.60999 33.69473
345.61374 8.24528
345.61499 11.64417
345.61749 12.93056
345.62747 32.59444
345.63666 14.05444
345.63376 35.045
345.66916 13.33167
345.67542 4.47917
345.68582 20.08445
345.69458 15.0525
345.6933 22.09667
345.70084 21.875
345.70166 6.75972
345.7204 30.06611
345.72293 26.01417
345.72168 10.38917
345.7254 4.01528
345.73456 13.94306
345.73041 1.14361
345.74084 16.60556
345.74084 17.45833
345.74207 34.72833
345.75208 14.07861
345.7583 16.68417
345.76205 14.17056
345.76706 19.7325
345.7825 13.89833
345.77792 9.98722
345.77875 22.08333
345.7879 23.75639
345.78415 2.7175
345.79333 20.94833
345.78751 9.38194
345.81372 20.51944
345.81125 4.97028
345.81332 13.56306
345.82083 35.92361
345.8154 0.8525
345.8179 8.88611
345.82498 2.25444
345.83624 20.31889
345.84039 18.38528
345.83875 1.88917
345.84122 19.97
345.85168 21.85695
345.85709 13.69444
345.86124 1.70583
345.86667 14.69472
345.87625 16.84806
345.88248 14.25139
345.88623 10.38389
345.89789 9.29556
345.92624 23.6825
345.92874 30.0775
345.92792 11.16194
345.93085 34.97833
345.93625 10.67389
345.95374 4.51833
345.96457 13.96639
345.97375 30.51417
345.97916 15.25972
345.98627 18.05944
345.99207 30.16139
345.98792 7.01389
345.99542 15.445
345.99957 34.61583
346.00458 0.79
346.01208 22.62167
346.02084 22.08056
346.03836 15.41833
346.04083 27.13389
346.04376 15.07806
346.05917 22.73667
346.06833 22.53833
346.07791 8.0975
346.0921 1.06139
346.09708 34.7425
346.11542 16.79167
346.11627 16.2725
346.1217 27.36639
346.11627 34.54167
346.11752 17.41861
346.12418 7.23389
346.12628 13.39556
346.12543 2.31611
346.12668 9.2625
346.13959 30.12667
346.14044 27.15472
346.13626 8.70694
346.14417 18.15556
346.14374 17.30639
346.14667 7.60306
346.14835 11.61083
346.15585 22.69917
346.15878 22.30833
346.18668 28.35778
346.1871 7.80556
346.20416 22.78833
346.21542 14.01833
346.22461 16.68333
346.23337 36.02139
346.23502 19.55305
346.23337 17.21306
346.23419 12.32167
346.24792 18.69611
346.2467 13.26139
346.24582 6.89222
346.2525 28.75778
346.27585 19.3375
346.28125 20.21611
346.28418 25.875
346.28751 17.23528
346.29459 20.34667
346.29337 14.06528
346.29916 18.86778
346.30252 20.6775
346.30084 25.21889
346.30209 27.71111
346.29877 36.08
346.30417 0.83667
346.33585 21.00805
346.33252 14.16722
346.33127 16.86806
346.33459 14.21083
346.3371 0.19167
346.34293 19.93917
346.34708 14.995
346.35083 33.63889
346.36502 21.155
346.36584 10.43917
346.36502 6.79694
346.3721 19.4925
346.37582 14.11222
346.38959 16.45806
346.41791 35.94972
346.42209 25.95806
346.42502 27.67028
346.43625 27.21306
346.43292 9.24611
346.44083 18.99139
346.44211 26.73083
346.44333 28.69944
346.45416 28.06556
346.45584 3.54694
346.45544 34.15973
346.4675 14.16778
346.47583 31.05361
346.47876 2.98611
346.47961 14.88889
346.48083 16.89861
346.48209 14.65111
346.48584 14.35889
346.48877 18.14111
346.4946 17.09167
346.5025 24.55639
346.50043 34.0925
346.51376 31.70889
346.51001 33.60056
346.51791 14.86111
346.53333 28.98278
346.55084 4.84778
346.56293 13.98806
346.55835 11.42722
346.55917 17.48333
346.565 31.88472
346.5596 14.66417
346.5654 22.63333
346.58334 29.89194
346.58545 27.88167
346.59332 11.28444
346.59418 22.78555
346.60001 2.87917
346.60791 8.39417
346.61334 14.44028
346.62253 9.51139
346.62335 6.02361
346.62665 0.17556
346.64667 0.38028
346.64917 6.11583
346.65375 2.69417
346.65585 0.6175
346.65961 14.17222
346.67126 6.94111
346.6796 31.42528
346.67502 10.00111
346.67709 14.80417
346.68958 19.12361
346.69711 14.22305
346.69794 8.62083
346.70752 15.02167
346.72086 11.53583
346.73001 16.93555
346.73584 5.95528
346.74707 36.00361
346.74707 5.9925
346.75916 35.78
346.75 22.93389
346.75751 18.09889
346.75583 17.14167
346.76083 17.84778
346.77127 7.71639
346.77292 15.02167
346.78003 9.96194
346.78668 17.38056
346.78833 22.52806
346.80377 35.25806
346.80417 8.75889
346.80835 16.19222
346.81 14.94472
346.82333 29.39639
346.82834 13.84833
346.82834 8.69167
346.83209 2.18944
346.83499 13.09722
346.84125 15.84805
346.83957 33.94806
346.84668 31.90055
346.84915 29.54
346.84961 32.37806
346.85208 22.8125
346.87 24.14083
346.86707 15.36389
346.86917 27.68139
346.8775 21.26722
346.87958 22.9975
346.90128 15.47
346.91125 6.73556
346.91873 30.11361
346.92001 11.52806
346.93335 35.69056
346.92667 32.8
346.93918 17.775
346.94043 14.37528
346.95084 30.31806
346.95209 24.96556
346.95334 18.84306
346.95041 22.70972
346.95377 4.75778
346.95874 0.92
346.96335 14.38861
346.97208 19.15333
346.97583 19.1975
346.97583 5.16333
346.99377 24.97667
347.00125 15.93722
347.00418 16.39389
347.01166 28.56556
347.01123 15.52972
347.00876 16.68333
347.01251 12.48333
347.02042 23.25972
347.04373 13.79639
347.05417 13.815
347.04831 18.73278
347.05249 18.1
347.05417 13.02639
347.05789 5.88833
347.0596 17.17194
347.06583 31.89889
347.07001 11.60778
347.07541 27.71695
347.0925 9.57361
347.09708 11.33139
347.10501 16.1475
347.10455 16.78333
347.10583 12.97944
347.12289 12.83278
347.1304 13.20833
347.13998 23.63333
347.13959 18.01
347.14374 1.75056
347.14542 -0.03611
347.15082 18.93583
347.1629 4.38472
347.17001 21.69056
347.18625 23.03056
347.1954 13.91528
347.21875 29.66639
347.2175 15.53139
347.21457 17.20722
347.2171 11.99417
347.22751 27.60945
347.23541 3.22833
347.23874 12.05139
347.24789 4.21972
347.24789 13.25472
347.26624 13.11889
347.26917 8.64583
347.27457 18.1875
347.27499 17.25833
347.28873 16.08028
347.29248 3.66917
347.29791 14.20806
347.29791 12.29667
347.30124 13.46083
347.31082 14.36972
347.3125 19.89083
347.31042 13.19556
347.32541 0.07
347.33334 0.76361
347.34668 17.01861
347.34833 10.4475
347.36502 11.53444
347.37207 29.48833
347.3696 15.26611
347.37543 15.01111
347.3829 20.14722
347.38998 15.65472
347.38834 15.05194
347.38998 4.55639
347.40082 29.25417
347.40417 12.84139
347.42331 30.07167
347.42749 18.29
347.43167 14.88056
347.45248 19.27
347.44748 7.04444
347.46164 22.16667
347.47333 19.67028
347.47791 13.13944
347.47916 14.88278
347.48041 17.55305
347.49872 18.44694
347.51205 30.21611
347.53122 18.26222
347.54456 29.91667
347.55707 30.57472
347.55832 13.71361
347.56332 27.79833
347.5704 9.39028
347.57123 16.78167
347.57666 7.49889
347.58374 18.67389
347.59122 18.72445
347.58875 2.62722
347.59708 14.67917
347.60416 15.30778
347.60583 15.64528
347.60583 11.87028
347.60791 34.40195
347.61374 8.63306
347.61624 34.91417
347.63083 15.40555
347.63666 29.54778
347.64874 21.70361
347.6604 24.14444
347.67126 13.78806
347.70166 11.79639
347.70331 13.23444
347.70749 18.24417
347.74414 10.22528
347.74707 12.59528
347.75333 13.62972
347.76666 32.27722
347.77124 29.64556
347.76917 12.96333
347.77957 20.64194
347.77335 11.36417
347.77582 12.79111
347.81 20.28028
347.81583 9.03444
347.82166 17.83139
347.82748 14.29194
347.84415 35.43611
347.84247 6.26778
347.84457 33.90834
347.86124 14.84583
347.86456 9.70833
347.86667 16.21389
347.86832 11.91722
347.87415 18.79056
347.89789 -0.02833
347.90207 12.78
347.9054 5.94833
347.95248 21.3425
347.94623 12.93611
347.95541 31.01889
347.96082 30.19944
347.96207 9.50917
347.965 14.66667
347.97705 14.42778
347.99414 27.29
347.99167 14.94472
347.99582 1.50972
348.00833 19.45583
348.01169 21.6025
348.02878 19.34833
348.04294 3.28278
348.04294 17.57695
348.04376 3.28611
348.04959 3.62528
348.07416 24.1575
348.06958 17.41722
348.07251 14.42222
348.07626 12.58
348.07916 14.63083
348.09961 31.1225
348.10751 30.07667
348.09836 34.87583
348.11166 13.72972
348.1196 13.92861
348.13458 29.87417
348.14084 20.49417
348.15421 12.61944
348.15878 19.74444
348.1575 33.69861
348.18753 7.64194
348.18918 10.73306
348.19168 14.38222
348.19833 12.49333
348.19876 12.68
348.20917 24.35583
348.21292 14.06278
348.21292 5.80833
348.23126 28.26944
348.23126 23.14167
348.23337 17.09167
348.24124 27.34611
348.23752 6.26722
348.24875 21.91167
348.25168 16.13667
348.25586 9.84167
348.26416 11.27806
348.26917 14.305
348.27002 12.87833
348.27832 21.88056
348.28375 15.1425
348.28418 18.05805
348.29291 10.77833
348.29794 14.03333
348.29291 22.15111
348.30377 6.31889
348.30624 6.43083
348.32169 14.90555
348.33167 17.74667
348.33252 7.20528
348.33417 12.79556
348.3421 -0.085
348.34961 28.95556
348.35001 8.98944
348.375 13.8975
348.38293 20.64833
348.38586 21.19417
348.37958 8.06889
348.38708 6.56889
348.39709 13.98083
348.39084 4.55
348.40918 14.97583
348.42542 3.54639
348.43378 29.00778
348.4425 29.17361
348.4454 11.29389
348.44669 13.68472
348.44711 10.99278
348.45377 25.46695
348.45209 13.62306
348.45126 22.69167
348.4567 22.15833
348.48709 20.68167
348.48584 24.88917
348.48126 3.76722
348.48792 31.53722
348.48917 20.27972
348.49167 9.29
348.50043 28.59945
348.50583 5.44944
348.51498 31.64944
348.51251 19.8475
348.52084 24.62222
348.51584 8.9925
348.51917 14.53167
348.52084 13.17639
348.52167 9.94056
348.53375 32.03695
348.53207 6.745
348.53461 34.31472
348.55377 13.42778
348.55417 13.58167
348.5596 28.50222
348.56458 31.45028
348.56665 28.3325
348.57834 20.62972
348.57709 15.72694
348.58334 31.12389
348.58499 30.905
348.57999 16.4525
348.58875 9.51694
348.60333 31.26389
348.59875 5.61917
348.60834 29.54278
348.61417 28.17444
348.63959 28.335
348.64667 31.16333
348.64542 0.24611
348.64874 4.50167
348.64709 6.55222
348.66208 23.67944
348.66208 1.90361
348.66919 21.09583
348.66876 22.5775
348.67834 31.31611
348.68167 7.43778
348.68582 10.41694
348.69043 4.53139
348.69 5.41611
348.69711 4.63333
348.6954 6.44167
348.69876 7.71611
348.70499 15.77694
348.70209 14.89972
348.71249 17.08333
348.715 5.73694
348.72791 5.29639
348.73001 13.57972
348.73166 4.71694
348.74207 35.8725
348.73792 9.99889
348.7496 28.47278
348.74707 14.98861
348.75336 22.19361
348.76123 20.54056
348.76376 1.43639
348.7771 30.94305
348.77585 28.27667
348.78625 28.95222
348.78085 13.03222
348.78583 13.17806
348.79419 25.76194
348.80002 25.79806
348.82623 19.04528
348.83081 9.31222
348.8371 16.04611
348.83542 10.82222
348.84915 6.54056
348.87292 4.6125
348.89667 29.86556
348.89957 4.64833
348.90039 5.62667
348.91086 7.30806
348.91751 18.93139
348.91501 12.92583
348.91583 5.64972
348.92291 24.89833
348.92831 25.09333
348.9296 0.42278
348.9296 10.06972
348.93417 1.02917
348.94043 29.03056
348.94293 29.20611
348.94208 0.46083
348.94376 10.1075
348.95166 15.88278
348.94794 2.99944
348.95084 9.51694
348.96167 7.77833
348.96457 2.51389
348.97375 31.75556
348.97208 5.12861
348.98459 35.48195
348.97916 15.95778
348.99582 8.60583
349.00336 27.45167
349.00208 10.52889
349.00165 12.9125
349.00793 25.55722
349.01123 18.67722
349.00793 5.20722
349.00708 6.66167
349.00708 6.68333
349.01376 22.85111
349.01999 10.34333
349.03 3.75806
349.04373 15.85139
349.05167 15.16083
349.05124 21.95639
349.06375 7.88806
349.06918 9.8825
349.07541 19.16139
349.07751 9.00139
349.08917 28.49444
349.08749 33.96445
349.09415 15.86083
349.09039 22.68833
349.09833 25.62917
349.09998 24.49833
349.09998 19.88194
349.12042 18.56333
349.12289 12.05417
349.13416 19.01222
349.13501 18.65528
349.13541 11.21556
349.15039 1.01972
349.15875 15.90028
349.16083 23.49806
349.16083 6.31111
349.16626 15.58472
349.17374 24.68833
349.17667 30.32028
349.17749 29.59694
349.17502 8.89417
349.1825 19.61472
349.18167 4.99667
349.1825 13.4825
349.20206 13.09611
349.21292 9.25889
349.22208 29.20028
349.21667 33.485
349.21915 12.5575
349.23956 3.71
349.24789 7.87056
349.25043 32.64861
349.24872 34.73
349.26334 30.315
349.26706 7.11389
349.27457 34.52167
349.27625 13.42917
349.29291 4.43139
349.30331 20.53361
349.31418 27.98139
349.32376 28.60083
349.32083 9.57972
349.34375 30.82861
349.33917 18.05556
349.33832 5.6425
349.3425 13.42139
349.35626 6.16667
349.36667 7.63278
349.37125 22.12833
349.37332 6.35722
349.38416 10.29139
349.39624 9.65722
349.40707 14.00056
349.42874 13.95361
349.42249 16.70833
349.42542 5.99222
349.43207 14.09222
349.42792 7.92833
349.43872 27.87222
349.44418 24.58056
349.4483 30.61389
349.45166 21.09945
349.44916 11.42806
349.4725 16.62806
349.47751 22.75611
349.48666 16.01111
349.49042 11.35167
349.49542 10.08111
349.50247 19.185
349.50247 9.66889
349.51706 -0.03556
349.53415 31.06722
349.5358 14.0425
349.55667 13.81278
349.55832 10.29945
349.56082 0.75944
349.565 0.26667
349.56958 6.59167
349.57205 7.66222
349.57498 7.25694
349.58582 16.14861
349.59998 21.50028
349.60626 35.73195
349.60498 20.16167
349.62167 23.51528
349.61166 6.97444
349.62582 1.14472
349.62665 5.67139
349.63583 13.44167
349.64499 23.80944
349.64288 29.28778
349.6629 25.2325
349.66998 13.08
349.67249 1.49361
349.67209 22.59806
349.67291 5.86972
349.67499 22.8725
349.67874 10.34778
349.67914 7.53167
349.69501 20.95695
349.6954 14.08167
349.69583 7.11139
349.69791 16.62722
349.69748 7.4125
349.70581 21.55444
349.70001 9.23167
349.71875 6.88083
349.7308 7.05528
349.73373 6.47972
349.74039 7.77056
349.74667 6.60083
349.75876 2.84944
349.76251 16.01944
349.76544 7.80556
349.7825 26.15222
349.78543 15.71528
349.79126 10.80917
349.79166 35.05861
349.79376 7.70583
349.79669 22.43667
349.80002 6.92278
349.80252 8.10889
349.8121 26.05417
349.81586 8.35028
349.82333 19.53111
349.82333 16.29806
349.83167 20.63222
349.83084 24.93555
349.82458 6.73833
349.83209 29.96833
349.83127 19.00972
349.83252 0.94611
349.83292 10.90444
349.83334 6.3475
349.83585 14.74583
349.84335 16.17278
349.84543 16.56444
349.84836 5.91194
349.85626 29.35583
349.85168 1.14167
349.85794 26.11
349.85959 18.64417
349.86041 15.88389
349.85712 3.34194
349.85712 17.64722
349.86252 17.25833
349.86417 10.49222
349.87418 16.07806
349.87668 18.88389
349.87711 16.07861
349.87543 1.01472
349.88251 29.62806
349.88211 8.6025
349.88376 0.35694
349.90002 35.39611
349.89127 9.49167
349.90503 1.49472
349.90378 8.08333
349.90918 1.48639
349.91086 14.86639
349.91336 5.21222
349.91544 8.74889
349.91837 17.05611
349.92252 10.18806
349.93253 15.34222
349.93253 22.49944
349.94751 21.40389
349.94958 30.41611
349.94586 13.36889
349.95834 28.78528
349.95627 1.05444
349.96375 1.21972
349.98834 26.01111
349.98502 5.03389
350.00128 12.88667
350.00626 23.04444
350.00958 16.26083
350.01334 15.9525
350.01126 3.06333
350.01251 32.9175
350.01459 1.4725
350.02127 26.21944
350.02502 24.21833
350.02667 26.02778
350.02045 8.60417
350.03293 16.29833
350.04459 10.62222
350.05295 25.59806
350.04752 7.55361
350.04877 22.40361
350.0675 8.00889
350.07669 29.15583
350.07458 16.21722
350.08627 35.49306
350.08585 11.96667
350.0946 27.31611
350.09042 33.2325
350.09543 27.85945
350.0975 1.38972
350.11209 10.20111
350.12292 23.58333
350.11377 16.99056
350.13 29.30778
350.12793 17.22944
350.13586 1.41778
350.14627 25.35528
350.14584 1.27389
350.15585 24.10889
350.15707 32.25945
350.16544 19.18472
350.17084 22.33139
350.17249 0.83139
350.17294 8.72722
350.18958 9.79889
350.19418 18.9025
350.21002 15.97778
350.20752 2.51389
350.22168 23.80444
350.22583 24.19944
350.22626 30.28361
350.22086 12.93
350.2446 23.09722
350.255 8.18111
350.26208 15.22722
350.26169 10.67694
350.26126 14.87556
350.27002 25.62944
350.26956 26.42139
350.26584 3.51583
350.2796 29.55055
350.28543 23.95361
350.27585 8.10583
350.28168 2.88278
